cx_vehicle_id,cx_readable_timestamp,cx_sending_timestamp,cx_moving,cx_gear_position,cx_trip_id,cx_event_type,cx_msg_id,cx_make,cx_timestamp,cx_vehicle_speed.value,cx_vehicle_speed.unit,cx_Geolocation.cx_heading,cx_Geolocation.cx_latitude,cx_Geolocation.cx_longitude,cx_Geolocation.cx_altitude.value,cx_Geolocation.cx_altitude.unit,cx_acc.acceleration.value,cx_acc.acceleration.unit,cx_acc.accelerationLat.value,cx_acc.accelerationLat.unit,cx_Collision.cx_auto_e_call,cx_Fuel.cx_instantConsumption.value,cx_Fuel.cx_instantConsumption.unit,cx_Engine.cx_contact,cx_Engine.cx_ign_status,cx_Engine.cx_engine_speed.value,cx_Engine.cx_engine_speed.unit,cx_odometer.value,cx_odometer.unit,cx_Engine.cx_status,cx_Lights.cx_warnings,cx_Seatbelt.cx_driver_seatbelt,cx_Seatbelt.cx_passenger_seatbelt_front,cx_abs,cx_Door.cx_driver_door,cx_Fuel.cx_distance_to_empty.value,cx_Fuel.cx_distance_to_empty.unit,cx_Fuel.cx_abs_fuel_level.value,cx_Fuel.cx_abs_fuel_level.unit,cx_Fuel.cx_fuel_level.value,cx_Fuel.cx_fuel_level.unit,cx_Engine.cx_oil_temp.value,cx_Engine.cx_oil_temp.unit,cx_Engine.cx_remaining_oil_life.value,cx_Engine.cx_remaining_oil_life.unit,cx_Engine.cx_run_time,cx_Battery.cx_battery_level.value,cx_Battery.cx_battery_level.unit,cx_external_temperature.value,cx_external_temperature.unit,cx_Tyres.cx_fl_tirepress,cx_Tyres.cx_fr_tirepress,cx_Tyres.cx_rl_tirepress,cx_Tyres.cx_rr_tirepress,cx_Lights.cx_turn
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:14:58.934Z,15:32.9,TRUE,d7,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e8812590-3d10-11ee-9ef1-410517dee42f,stellantis,1692285299,87.3,km/h,272,41.062531,-81.510757,324.899994,m,-0.16,m/s²,0.08,m/s²,FALSE,118.30728,L/100 km,TRUE,4,1731,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:15:01.934Z,15:32.9,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e8812592-3d10-11ee-9ef1-410517dee42f,stellantis,1692285302,89.3,km/h,272,41.062557,-81.511612,322.899994,m,0.18,m/s²,0.04,m/s²,FALSE,128.49124,L/100 km,TRUE,4,1412,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:15:04.934Z,15:32.9,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e8812593-3d10-11ee-9ef1-410517dee42f,stellantis,1692285305,91,km/h,272,41.062588,-81.512505,321.399994,m,0.24,m/s²,-0.02,m/s²,FALSE,,,TRUE,4,1449,rpm,,,running,FALSE,0,1,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:15:07.934Z,15:32.9,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e8812594-3d10-11ee-9ef1-410517dee42f,stellantis,1692285308,90.6,km/h,272,41.062618,-81.513412,320.100006,m,-0.52,m/s²,0.28,m/s²,FALSE,,,TRUE,4,1430,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:15:10.934Z,15:32.9,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e8812595-3d10-11ee-9ef1-410517dee42f,stellantis,1692285311,90.5,km/h,272,41.062653,-81.514297,318.899994,m,-0.18,m/s²,-0.06,m/s²,FALSE,134.12492,L/100 km,TRUE,4,1427,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:15:14.551Z,15:33.0,,,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e8812598-3d10-11ee-9ef1-410517dee42f,stellantis,1692285315,,,,,,,,,,,,,,,,4,,,,,running,FALSE,0,1,FALSE,0,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:15:13.934Z,15:33.0,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e8812599-3d10-11ee-9ef1-410517dee42f,stellantis,1692285314,91.7,km/h,272,41.062687,-81.515198,317.600006,m,0.08,m/s²,0.22,m/s²,FALSE,,,TRUE,4,1462,rpm,49496,km,,,,,FALSE,,82,km,8.5,L,9.8,perc,99,°C,22,perc,ENGINERUNTIME,13.8,V,-4.4,°C,40,38,39,38,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:15:16.934Z,15:33.0,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e881259a-3d10-11ee-9ef1-410517dee42f,stellantis,1692285317,93.9,km/h,273,41.062714,-81.515808,317.200012,m,0.08,m/s²,0,m/s²,FALSE,,,TRUE,4,1486,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:15:19.934Z,15:41.9,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,ee23c416-3d10-11ee-9ef1-410517dee42f,stellantis,1692285320,94.4,km/h,272,41.062767,-81.517044,315.299988,m,-0.24,m/s²,-0.3,m/s²,FALSE,52.65324,L/100 km,TRUE,4,1489,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:15:22.955Z,16:46.0,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,144df060-3d11-11ee-9ef1-410517dee42f,stellantis,1692285323,94.9,km/h,270,41.062778,-81.517982,313.600006,m,0.1,m/s²,0.18,m/s²,FALSE,,,TRUE,4,1503,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:15:24.552Z,16:46.0,,,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,144df061-3d11-11ee-9ef1-410517dee42f,stellantis,1692285325,,,,,,,,,,,,,,,,4,,,,,running,FALSE,0,1,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:15:25.955Z,16:46.0,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,144df062-3d11-11ee-9ef1-410517dee42f,stellantis,1692285326,96.6,km/h,267,41.062748,-81.519249,311.600006,m,-0.34,m/s²,0.32,m/s²,FALSE,42.90264,L/100 km,TRUE,4,1532,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:15:28.955Z,16:46.0,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,144df063-3d11-11ee-9ef1-410517dee42f,stellantis,1692285329,96.2,km/h,266,41.062717,-81.519882,310.600006,m,0.16,m/s²,0.12,m/s²,FALSE,,,TRUE,4,1526,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:15:31.955Z,16:46.0,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,144df064-3d11-11ee-9ef1-410517dee42f,stellantis,1692285332,97.5,km/h,266,41.062679,-81.520836,310.899994,m,0.3,m/s²,-0.12,m/s²,FALSE,,,TRUE,4,1555,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:15:34.955Z,16:46.0,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,144df065-3d11-11ee-9ef1-410517dee42f,stellantis,1692285335,96.9,km/h,266,41.062641,-81.521797,312.399994,m,0,m/s²,0.12,m/s²,FALSE,,,TRUE,4,1537,rpm,,,running,FALSE,0,1,FALSE,0,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:15:37.955Z,16:46.0,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,144df066-3d11-11ee-9ef1-410517dee42f,stellantis,1692285338,97.3,km/h,266,41.062595,-81.522758,313.799988,m,-0.1,m/s²,0.2,m/s²,FALSE,,,TRUE,4,1533,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:15:40.955Z,16:46.0,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,144df067-3d11-11ee-9ef1-410517dee42f,stellantis,1692285341,95.6,km/h,266,41.062553,-81.523727,315.100006,m,-0.08,m/s²,-0.38,m/s²,FALSE,,,TRUE,4,1543,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:15:43.955Z,16:46.0,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,144df068-3d11-11ee-9ef1-410517dee42f,stellantis,1692285344,94.3,km/h,266,41.062515,-81.524666,316,m,0.02,m/s²,-0.02,m/s²,FALSE,,,TRUE,4,1495,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:15:44.552Z,16:46.0,,,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,144df069-3d11-11ee-9ef1-410517dee42f,stellantis,1692285345,,,,,,,,,,,,,,,,4,,,,,running,FALSE,0,1,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:15:46.955Z,16:46.4,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,144df089-3d11-11ee-9ef1-410517dee42f,stellantis,1692285347,93.6,km/h,266,41.062469,-81.525612,316.5,m,-0.02,m/s²,-0.16,m/s²,FALSE,,,TRUE,4,1498,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:15:49.955Z,16:46.4,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,144df08c-3d11-11ee-9ef1-410517dee42f,stellantis,1692285350,92.1,km/h,266,41.062431,-81.526535,316.5,m,-0.22,m/s²,0.14,m/s²,FALSE,73.23784,L/100 km,TRUE,4,1451,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:15:52.955Z,16:46.4,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,144df08e-3d11-11ee-9ef1-410517dee42f,stellantis,1692285353,90.9,km/h,266,41.062389,-81.527451,315.899994,m,-0.42,m/s²,-0.32,m/s²,FALSE,63.48724,L/100 km,TRUE,4,1433,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:15:54.552Z,16:46.4,,,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,144df090-3d11-11ee-9ef1-410517dee42f,stellantis,1692285355,,,,,,,,,,,,,,,,4,,,,,running,FALSE,0,1,FALSE,0,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:15:55.955Z,16:46.4,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,144df092-3d11-11ee-9ef1-410517dee42f,stellantis,1692285356,88.7,km/h,267,41.062355,-81.528351,315.100006,m,-0.28,m/s²,0.04,m/s²,FALSE,53.73664,L/100 km,TRUE,4,1400,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:15:58.955Z,16:46.4,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,144df094-3d11-11ee-9ef1-410517dee42f,stellantis,1692285359,87.6,km/h,268,41.062325,-81.529221,314.399994,m,0.08,m/s²,-0.22,m/s²,FALSE,143.22548,L/100 km,TRUE,4,1382,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:16:01.955Z,16:46.4,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,144df095-3d11-11ee-9ef1-410517dee42f,stellantis,1692285362,87.9,km/h,268,41.062309,-81.53009,313.600006,m,-0.2,m/s²,0.28,m/s²,FALSE,56.55348,L/100 km,TRUE,4,1379,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:16:04.955Z,16:46.4,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,144df097-3d11-11ee-9ef1-410517dee42f,stellantis,1692285365,86.7,km/h,268,41.062294,-81.530968,313,m,0.08,m/s²,0.3,m/s²,FALSE,,,TRUE,4,1376,rpm,,,running,FALSE,0,1,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:16:07.955Z,16:46.4,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,144df099-3d11-11ee-9ef1-410517dee42f,stellantis,1692285368,87.6,km/h,268,41.062286,-81.532127,312.600006,m,-0.22,m/s²,0.3,m/s²,FALSE,71.28772,L/100 km,TRUE,4,1379,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:16:10.955Z,16:46.4,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,144df09a-3d11-11ee-9ef1-410517dee42f,stellantis,1692285371,85.3,km/h,270,41.062286,-81.532982,312.299988,m,-0.38,m/s²,0.22,m/s²,FALSE,,,TRUE,4,1344,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:16:14.552Z,16:46.7,,,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,144df0b8-3d11-11ee-9ef1-410517dee42f,stellantis,1692285375,,,,,,,,,,,,,,,,4,,,,,running,FALSE,0,1,FALSE,0,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:16:13.955Z,16:46.7,TRUE,d6,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,144df0b9-3d11-11ee-9ef1-410517dee42f,stellantis,1692285374,85.4,km/h,268,41.062286,-81.533539,312.100006,m,-0.14,m/s²,0.14,m/s²,FALSE,,,TRUE,4,2112,rpm,49498,km,,,,,FALSE,,82,km,8.5,L,9.8,perc,98,°C,22,perc,ENGINERUNTIME,13.8,V,-4.4,°C,39,38,39,38,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:16:16.955Z,16:46.7,TRUE,d6,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,144df0ba-3d11-11ee-9ef1-410517dee42f,stellantis,1692285377,83,km/h,268,41.062267,-81.53437,311.799988,m,-0.22,m/s²,0.46,m/s²,FALSE,76.48804,L/100 km,TRUE,4,1957,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:16:19.955Z,16:56.1,TRUE,d6,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,1a5f7672-3d11-11ee-9ef1-410517dee42f,stellantis,1692285380,82,km/h,268,41.062252,-81.53521,311.700012,m,-0.18,m/s²,0.48,m/s²,FALSE,,,TRUE,4,1939,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:16:23.041Z,17:54.5,TRUE,d6,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,3d059743-3d11-11ee-9ef1-410517dee42f,stellantis,1692285383,79,km/h,268,41.062244,-81.536018,311,m,-0.5,m/s²,0.2,m/s²,FALSE,,,TRUE,4,1874,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:16:24.556Z,17:54.5,,,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,3d059744-3d11-11ee-9ef1-410517dee42f,stellantis,1692285385,,,,,,,,,,,,,,,,4,,,,,running,FALSE,0,1,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:16:26.041Z,17:54.5,TRUE,d6,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,3d059745-3d11-11ee-9ef1-410517dee42f,stellantis,1692285386,77.8,km/h,269,41.062233,-81.536804,310.5,m,-0.1,m/s²,-0.02,m/s²,FALSE,105.52316,L/100 km,TRUE,4,1832,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:16:29.041Z,17:54.6,TRUE,d6,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,3d059746-3d11-11ee-9ef1-410517dee42f,stellantis,1692285389,76.2,km/h,268,41.062225,-81.537582,309.5,m,-0.28,m/s²,0.28,m/s²,FALSE,71.93776,L/100 km,TRUE,4,1807,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:16:32.041Z,17:54.6,TRUE,d6,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,3d059747-3d11-11ee-9ef1-410517dee42f,stellantis,1692285392,77.2,km/h,268,41.062206,-81.53833,308.399994,m,-0.08,m/s²,0.18,m/s²,FALSE,128.27456,L/100 km,TRUE,4,1827,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:16:34.556Z,17:54.6,,,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,3d059748-3d11-11ee-9ef1-410517dee42f,stellantis,1692285395,,,,,,,,,,,,,,,,4,,,,,running,FALSE,0,1,FALSE,0,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:16:35.041Z,17:54.6,TRUE,d7,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,3d059749-3d11-11ee-9ef1-410517dee42f,stellantis,1692285395,80.1,km/h,268,41.062187,-81.539108,307.899994,m,-0.28,m/s²,0.14,m/s²,FALSE,94.2558,L/100 km,TRUE,4,1594,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:16:38.041Z,17:54.6,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,3d05974a-3d11-11ee-9ef1-410517dee42f,stellantis,1692285398,80.8,km/h,267,41.062157,-81.539902,306.799988,m,0.06,m/s²,0,m/s²,FALSE,,,TRUE,4,1322,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:16:41.041Z,17:54.8,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,3d059776-3d11-11ee-9ef1-410517dee42f,stellantis,1692285401,84.2,km/h,268,41.06213,-81.540703,306.100006,m,0.24,m/s²,0.18,m/s²,FALSE,,,TRUE,4,1325,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:16:44.556Z,17:54.8,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,3d059777-3d11-11ee-9ef1-410517dee42f,stellantis,1692285405,86.5,km/h,269,41.062126,-81.541534,305.399994,m,0,m/s²,0.44,m/s²,FALSE,,,TRUE,4,1373,rpm,,,running,FALSE,0,1,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:16:47.041Z,17:54.8,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,3d059778-3d11-11ee-9ef1-410517dee42f,stellantis,1692285407,87,km/h,269,41.062126,-81.542397,304.899994,m,-0.4,m/s²,1.04,m/s²,FALSE,61.10376,L/100 km,TRUE,4,1368,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:16:50.041Z,17:54.8,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,3d059779-3d11-11ee-9ef1-410517dee42f,stellantis,1692285410,88.8,km/h,268,41.062107,-81.543556,303.899994,m,-0.1,m/s²,-0.08,m/s²,FALSE,,,TRUE,4,1405,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:16:53.041Z,17:54.8,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,3d05977a-3d11-11ee-9ef1-410517dee42f,stellantis,1692285413,90.1,km/h,268,41.062092,-81.544434,303.100006,m,0,m/s²,0.04,m/s²,FALSE,,,TRUE,4,1422,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:16:54.556Z,17:54.8,,,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,3d05977b-3d11-11ee-9ef1-410517dee42f,stellantis,1692285415,,,,,,,,,,,,,,,,4,,,,,running,FALSE,0,1,FALSE,0,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:16:56.041Z,17:54.8,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,3d05977c-3d11-11ee-9ef1-410517dee42f,stellantis,1692285416,89.4,km/h,266,41.062061,-81.545319,302.399994,m,-0.36,m/s²,-0.04,m/s²,FALSE,,,TRUE,4,1439,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:16:59.041Z,17:54.8,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,3d05977d-3d11-11ee-9ef1-410517dee42f,stellantis,1692285419,90.4,km/h,264,41.062,-81.546219,301.600006,m,-0.06,m/s²,-0.1,m/s²,FALSE,106.60656,L/100 km,TRUE,4,1415,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:17:02.041Z,17:54.8,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,3d05977e-3d11-11ee-9ef1-410517dee42f,stellantis,1692285422,87.9,km/h,261,41.061943,-81.546806,301.799988,m,0.16,m/s²,0.2,m/s²,FALSE,141.70872,L/100 km,TRUE,4,1387,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:17:04.556Z,17:54.9,,,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,3d05977f-3d11-11ee-9ef1-410517dee42f,stellantis,1692285425,,,,,,,,,,,,,,,,4,,,,,running,FALSE,0,1,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:17:05.041Z,17:54.9,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,3d05978e-3d11-11ee-9ef1-410517dee42f,stellantis,1692285425,86.8,km/h,259,41.061836,-81.547668,302.600006,m,0.12,m/s²,0,m/s²,FALSE,,,TRUE,4,1379,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:17:08.041Z,17:54.9,TRUE,d8,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,3d05978f-3d11-11ee-9ef1-410517dee42f,stellantis,1692285428,84.7,km/h,257,41.06171,-81.548508,304.399994,m,0.1,m/s²,-0.26,m/s²,FALSE,,,TRUE,4,1338,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T15:17:11.041Z,17:54.9,TRUE,d7,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,3d059790-3d11-11ee-9ef1-410517dee42f,stellantis,1692285431,83,km/h,254,41.061565,-81.549316,307.100006,m,0.4,m/s²,-0.06,m/s²,FALSE,,,TRUE,4,2099,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
